8
248
7.54694341526;4.61375099539;6.99503221649;5.63128730851;16.7594619791;16.1738652127;19.443875478;13.3363325564
16.2825610865;19.7783837633;21.5939881065;21.2488876405;28.3416944731;21.1635078417;21.9030982566;16.3350001726
147.316826155;247.247875282;240.578326456;255.512892621;202.075181883;96.0081472766;58.7914399368;61.3150144153
715.131974786;1232.9490052;1189.51045931;1270.6569142;954.920293993;420.334918161;218.640920551;256.228409467
2243.86506725;3886.75973959;3744.32774006;4003.73697231;2981.81098044;1293.52237824;649.00490682;780.995242299
5467.30798794;9482.50923095;9131.34246346;9766.63149482;7255.65477073;3134.70050833;1556.45811215;1887.50359267
11328.9074453;19657.9778182;18927.2418657;20246.0413176;15027.3327742;6482.75071239;3206.59659665;3899.60956313
20981.7649721;36414.8970268;35059.0881241;37503.4896845;27825.6996801;11996.3058174;5924.03776709;7213.13727901
35788.6369248;62118.9495684;59804.3183576;63975.3222473;47457.5837574;20453.7500736;10092.4203769;12295.8788884
57321.9344844;99499.7693414;95790.7446265;102472.707066;76007.7868551;32753.219154;16154.4045264;19687.5945623
87363.7236559;151650.94143;145996.553932;156181.634608;115839.084402;49912.6001552;24611.6716623;30000.0124944
127905.725268;222030.002106;213750.308218;228662.917748;169592.225407;73069.5315963;36024.9245781;43916.8289011
181149.314974;314458.438827;302730.944367;323852.191772;240185.932457;103481.40342;51013.8874142;62193.7080217
249505.523252;433121.690236;416967.774206;446059.91437;330816.901723;142525.356992;70257.3056573;85658.2821184
335595.035402;582569.146164;560840.484502;599971.365642;444959.802951;191698.285101;94492.9461412;115210.151476
442248.19155;767714.147627;739079.136963;790646.648096;586367.279471;252616.831958;124517.597046;151820.884402
572504.986646;993833.98683;956764.168239;1023520.68665;759069.948189;327017.393199;161187.067899;196534.017227
729615.070463;1266569.90716;1219326.38992;1304403.22862;967376.399593;416756.115882;205416.189574;250465.054304
917037.7476;1591927.1032;1532546.98854;1639478.84374;1215873.19775;523808.898487;258178.81429;314801.468009
1138441.97748;1976274.7207;1902557.52557;2035306.92416;1509424.88031;650271.390918;320507.815616;390802.698741
1397706.37434;2426345.85662;2335839.93743;2498821.68441;1853173.9585;798358.994504;393495.088464;479800.154922
1698919.20726;2949237.55909;2839226.53547;3037332.16146;2252540.91713;970406.861995;478291.549096;583197.212996
2046378.40014;3552410.82744;3419900.006;3658522.21466;2713224.21458;1168869.89756;576107.135118;702469.217429
2444591.53168;4243690.61216;4085393.41024;4370450.5258;3241200.28281;1396322.75681;688210.805484;839163.480713
2898275.83544;5031265.81496;4843590.18439;5181550.59904;3842723.52739;1655459.84674;815930.540494;994899.283359
3412358.19977;5923689.28872;5702724.13956;6100630.76098;4524326.32743;1949095.32582;960653.341797;1171367.8739
3991975.16788;6929877.83751;6671379.46182;7136874.16061;5292819.03564;2280163.10389;1123825.23239;1370332.46891
4642472.93777;8059112.21657;7758490.71217;8299838.76934;6155289.9783;2651716.84226;1306951.2566;1593628.25294
5369407.36228;9321037.13236;8973342.82655;9599457.38096;7119105.45529;3066929.95363;1511595.48013;1843162.37863
6178543.94908;10725661.2425;10325571.1159;11046037.6117;8191909.74005;3529095.60214;1739380.99;2120913.96657
7075857.86065;12283357.1558;11825161.2659;12650261.9002;9381625.0796;4041626.70335;1991989.89461;2428934.10544
8067533.91431;14004861.4322;13482449.3375;14423187.5075;10696451.6946;4608055.92424;2271163.32366;2769345.8519
9159966.58219;15901274.583;15308121.7663;16376246.517;12144867.7791;5232035.68321;2578701.42825;3144344.23064
10359759.9912;17984061.0705;17313215.3631;18521245.8346;13735629.501;5917338.15009;2916463.38079;3556196.23438
11673727.9233;20265049.3083;19509117.3132;20870367.1886;15477771.0016;6667855.24613;3286367.37504;4007240.82387
13108893.8149;22756431.6611;21907565.1775;23436167.1295;17380604.3958;7487598.644;3690390.62613;4499888.92787
14672490.7574;25470764.4449;24520646.8912;26231577.0306;19453719.7721;8380699.76781;4130569.37051;5036623.44316
16371961.4973;28420967.9267;27360800.7648;29269903.0871;21706985.1926;9351409.79307;4608998.86599;5619999.23455
18214958.4355;31620326.3249;30440815.4837;32564826.3172;24150546.6931;10404099.6467;5127833.39172;6252643.13487
20209343.6279;35082487.809;33773830.1081;36130402.561;26794828.2826;11543260.0071;5689286.24821;6937253.94498
22363188.7853;38821464.4997;37373334.0734;39981062.4813;29650531.9441;12773501.3041;6295629.75729;7676602.43376
24684775.2733;42851632.4687;41253167.1897;44131611.5631;32728637.6339;14099553.7188;6949195.26218;8473531.33811
27182594.1121;47187731.7392;45427519.6421;48597230.114;36040403.2821;15526267.1839;7652373.1274;9330955.36294
29865345.977;51844866.2854;49910931.9907;53393473.264;39597364.7922;17058611.3835;8407612.73885;10251861.1812
32741941.1981;56838504.0327;54718295.1705;58536270.9653;43411336.0413;18701675.753;9217422.50375;11239307.4339
35821499.7601;62184476.8577;59864850.4914;64041927.9928;47494408.8802;20460669.4794;10084369.8507;12296424.7299
39113351.3028;67898980.5883;65366189.6384;69927123.9435;51858953.1331;22340921.5009;11011081.2296;13426415.6464
42627035.1206;73998575.0034;71238254.6713;76208913.237;56517616.598;24347880.5074;12000242.1118;14632554.7283
46372300.1629;80500183.8332;77497338.0248;82904725.1154;61483325.0463;26487114.9399;13054596.9898;15918188.4888
50359105.0337;87421094.7589;84160082.5086;90032363.6429;66769282.2231;28764312.9911;14176949.3776;17286735.4088
54597617.9922;94778959.4133;91243481.3075;97610007.7064;72388969.8469;31185282.6051;15370161.8106;18741685.9375
59098216.9521;102591793.38;98764877.981;105656211.015;78356147.6101;33755951.4772;16637155.8454;20286602.492
63871489.4819;110877976.194;106741966.464;114189902.1;84684853.1783;36482367.0543;17980912.06;21925119.4575
68928232.8052;119656251.341;115192791.065;123230384.317;91389402.1909;39370696.5347;19404470.0538;23660943.1871
74279453.8001;128945726.259;124135746.469;132797335.84;98484388.2609;42427226.8682;20910928.4475;25497852.0021
79936368.9999;138765872.336;133589577.736;142910809.669;105984682.975;45658364.7558;22503444.883;27439696.1917
85910404.5923;149136524.911;143573380.299;153591233.626;113905435.893;49070636.6501;24185236.0239;29490398.013
92213196.4202;160077883.277;154106599.969;164859410.354;122262074.548;52670688.7552;25959577.5548;31653951.6914
98856589.9811;171610510.674;165209032.928;176736517.318;131070304.449;56465287.0263;27829804.1819;33934423.4202
105852640.427;183755334.295;176900825.737;189244106.808;140346109.075;60461317.1704;29799309.6326;36335951.3606
113213612.566;196533645.286;189202475.329;202404105.934;150105749.882;64665784.6456;31871546.6556;38862745.6421
120951980.86;209967098.742;202134829.014;216238816.63;160365766.296;69085814.6618;34050027.021;41519088.3619
129080429.425;224077713.709;215719084.475;230770915.651;171142975.721;73728652.1798;36338321.5205;44309333.5854
137611852.033;238887873.186;229976789.771;246023454.575;182454473.53;78601661.9124;38740059.9667;47237907.346
