8
248
6.6102845649;15.6341448073;5.62609265561;7.35743695007;19.720618644;14.8645183319;19.6522489351;11.4559435649
19.2139494526;28.4595096724;10.2907718439;21.1085540973;27.9185497904;27.7008268058;32.9232907684;27.3313302022
57.0249441158;66.9356042678;24.2848094089;62.361905539;52.5123432297;66.2097522277;72.7364162685;74.9574901139
120.043268554;131.062428594;47.6082053506;131.117491275;93.5019989618;130.391294598;139.091625435;154.3344233
208.268922769;220.83998265;80.2609596689;227.375311306;150.887516987;220.245453915;231.988918269;265.462129761
321.701906758;336.268266436;122.243072364;351.135365631;224.668897305;335.772230181;351.428294769;408.340609496
460.342220523;477.347279952;173.554543435;502.397654251;314.846139915;476.971623395;497.409754935;582.969862506
624.189864064;644.077023199;234.195372884;681.162177165;421.419244819;643.843633557;669.933298769;789.34988879
813.24483738;836.457496176;304.165560709;887.428934373;544.388212015;836.388260666;868.998926269;1027.48068835
1027.50714047;1054.48869888;383.46510691;1121.19792588;683.753041504;1054.60550472;1094.60663744;1297.36226118
1266.97677334;1298.17063132;472.094011489;1382.46915167;839.513733286;1298.49536573;1346.75643227;1598.99460729
1531.65373598;1567.50329349;570.052274444;1671.24261177;1011.67028736;1568.05784368;1625.44831077;1932.37772667
1821.5380284;1862.48668539;677.339895775;1987.51830615;1200.22270373;1863.29293858;1930.68227294;2297.51161933
2136.62965059;2183.12080702;793.956875483;2331.29623483;1405.17098239;2184.20065043;2262.45831877;2694.39628526
2476.92860256;2529.40565837;919.903213568;2702.57639781;1626.51512334;2530.78097923;2620.77644827;3123.03172446
2842.4348843;2901.34123946;1055.17891003;3101.35879508;1864.25512659;2903.03392498;3005.63666144;3583.41793694
3233.14849582;3298.92755028;1199.78396487;3527.64342664;2118.39099213;3300.95948767;3417.03895827;4075.5549227
3649.06943712;3722.16459083;1353.71837808;3981.4302925;2388.92271996;3724.55766731;3854.98333877;4599.44268173
4090.19770819;4171.05236111;1516.98214967;4462.71939266;2675.85031009;4173.8284639;4319.46980294;5155.08121403
4556.53330904;4645.59086112;1689.57527964;4971.5107271;2979.1737625;4648.77187744;4810.49835077;5742.47051961
5048.07623966;5145.78009086;1871.49776799;5507.80429585;3298.89307721;5149.38790792;5328.06898227;6361.61059846
5564.82650005;5671.62005033;2062.74961471;6071.60009888;3635.00825422;5675.67655535;5872.18169744;7012.50145059
6106.78409023;6223.11073954;2263.33081981;6662.89813621;3987.51929351;6227.63781973;6442.83649627;7695.14307599
6673.94901017;6800.25215847;2473.24138328;7281.69840784;4356.4261951;6805.27170106;7040.03337877;8409.53547467
7266.3212599;7403.04430713;2692.48130513;7928.00091376;4741.72895898;7408.57819934;7663.77234494;9155.67864662
