8
248
8.47030143556;16.2810651218;4.2490198422;15.9034654476;12.8277046993;17.7767447083;12.8662396987;10.9391907637
13.4711232742;23.9728774797;18.7826128455;23.1955564484;15.4510831372;35.5394044251;17.8353522654;26.2732268013
48.476876145;77.8155639854;120.517763869;74.2401934541;33.8147322025;159.878022443;52.6191402325;133.611479064
143.49249108;223.959998786;396.656030932;212.78992247;83.6589225228;497.368557062;147.032279;424.958163777
328.522899111;508.557056031;934.398972054;482.5972895;180.723924725;1154.58696658;330.889443969;992.317497164
633.57303127;977.757609865;1820.94814526;927.41484055;340.750009438;2238.10920931;634.00531054;1927.69369545
1088.64781859;1677.71253444;3143.50510856;1590.99512162;579.477447287;3854.51124354;1086.19455411;3323.09097487
1723.7521921;2654.5727039;4989.27141998;2517.09067873;912.646508902;6110.36902757;1717.27185009;5270.51355163
2568.89108284;3954.48899239;7445.44863754;3749.45405787;1355.99746491;9112.25851971;2557.05187386;7861.96564197
3654.06942183;5623.61227407;10599.2383193;5331.83780504;1925.27058593;12966.7556783;3635.34930084;11189.4514621
5009.29214011;7708.09342307;14537.8420232;7307.99446626;2636.20614261;17780.4364615;4981.97880643;15344.9752283
6664.56416871;10254.0833136;19348.4613072;9721.67658753;3504.54440555;23659.8768278;6626.75506602;20420.5411567
8649.89043867;13307.7328197;25118.2977296;12616.6367149;4546.0256454;30711.6527353;8599.49275501;26508.1534636
10995.275881;16915.1928155;31934.5528481;16036.6273942;5776.39013278;39042.3401425;10930.0065488;33699.8163652
13730.7254268;21122.6141753;39884.4282209;20025.4011717;7211.37813832;48758.5150076;13648.1111228;42087.5340777
16886.244007;25976.1477732;49055.125406;24626.7105932;8866.72993264;59966.7532889;16783.6211524;51763.3108174
20491.8365527;31521.9444833;59533.8459614;29884.3082048;10758.1857864;72773.6309447;20366.351313;62819.1508004
24577.5079948;37806.1551797;71407.7914451;35841.9465525;12901.4859701;87285.7239334;24426.11628;75347.058243
29173.2632646;44874.9307367;84764.1634151;42543.3781822;15312.3707546;103609.608213;28992.7307289;89439.0373615
34309.1072929;52774.4220283;99690.1634295;50032.35564;18006.5804103;121851.859742;34096.0093349;105187.092372
40015.0450108;61550.7799287;116272.993046;58352.631472;20999.855208;142119.054479;39765.7667735;122683.227491
46321.0813494;71250.1553121;134599.853823;67547.958224;24307.9354182;164517.768382;46031.8177202;142019.446934
53257.2212397;81918.6990526;154757.947319;77662.0884421;27946.5613115;189154.577409;52923.9768502;163287.754918
60853.4696126;93602.5620243;176834.475091;88738.7746724;31931.4731587;216136.057519;60472.0588391;186580.155659
69139.8313993;106347.895101;200916.638698;100821.769461;36278.4112303;245568.78467;68705.8783622;211988.653373
78146.3115307;120200.849158;227091.639697;113954.825353;41003.115797;277559.33482;77655.2500949;239605.252277
87902.914938;135207.575068;255446.679646;128181.694896;46121.3271294;312214.283927;87349.9887125;269521.956586
98439.6465521;151414.223707;286068.960104;143546.130635;51648.785498;349640.207951;97819.9088906;301830.770517
109786.511304;168866.945947;319045.682628;160091.885115;57601.2311736;389943.682848;109094.825305;336623.698286
121973.514125;187611.892663;354464.048778;177862.710884;63994.4044268;433231.284578;121204.55263;373992.74411
135030.659946;207695.21473;392411.260109;196902.360487;70844.0455282;479609.589098;134178.905541;414029.912204
148987.953697;229163.063021;432974.518181;217254.586471;78165.8947484;529185.172368;148047.698715;456827.206784
163875.400311;252061.58841;476241.024552;238963.14138;85975.6923581;582064.610345;162840.746826;502476.632068
179723.004718;276436.941773;522297.98078;262071.777762;94289.1786278;638354.478988;178587.86455;551070.192271
196560.771849;302335.273982;571232.588422;286624.248162;103122.093828;698161.354254;195318.866562;602699.891609
214418.706635;329802.735912;623132.049037;312664.305125;112490.17823;761591.812103;213063.567538;657457.734299
233326.814007;358885.478438;678083.564182;340235.7012;122409.172104;828752.428492;231851.782153;715435.724557
253315.098896;389629.652432;736174.335416;369382.18893;132894.81572;899749.77938;251713.325082;776725.866599
274413.566233;422081.40877;797491.564297;400147.520862;143962.84935;974690.440725;272678.011001;841420.164641
296652.22095;456286.898326;862122.452383;432575.449543;155629.013263;1053680.98849;294775.654586;909610.6229
320061.067977;492292.271974;930154.201232;466709.727518;167909.047731;1136827.99862;318036.07051;981389.245591
344670.112245;530143.680587;1001674.0124;502594.107333;180818.693024;1224238.04709;342489.073451;1056848.03693
370509.358685;569887.275041;1076769.08745;540272.341534;194373.689412;1316017.70984;368164.478084;1136079.00114
397608.812229;611569.206209;1155526.62793;579788.182667;208589.777167;1412273.56285;395092.099083;1219174.14243
425998.477807;655235.624965;1238033.83541;621185.383279;223482.696559;1513112.18206;423301.751124;1306225.46501
455708.360351;700932.682183;1324377.91145;664507.695915;239068.187859;1618640.14344;452823.248883;1397324.97311
486768.464791;748706.528738;1414646.05759;709798.873121;255361.991337;1728964.02294;483686.407035;1492564.67094
519208.796058;798603.315504;1508925.4754;757102.667443;272379.847264;1844190.39652;515921.040255;1592036.56271
553059.359084;850669.193355;1607303.36644;806462.831428;290137.49591;1964425.84015;549556.963219;1695832.65265
588350.1588;904950.313165;1709866.93227;857923.11762;308650.677546;2089776.92977;584623.990603;1804044.94497
625111.200136;961492.825809;1816703.37443;911527.278567;327935.132443;2220350.24135;621151.937081;1916765.44388
663372.488024;1020342.88216;1927899.8945;967319.066815;348006.600872;2356252.35084;659170.617329;2034086.1536
703164.027394;1081546.63309;2043543.69403;1025342.23491;368880.823102;2497589.83421;698709.846022;2156099.07835
744515.823178;1145150.22948;2163721.97457;1085640.53539;390573.539405;2644469.2674;739799.437837;2282896.22235
787457.880307;1211199.8222;2288521.93769;1148257.72082;413100.490051;2796997.22639;782469.207447;2414569.5898
832020.203711;1279741.56212;2418030.78495;1213237.54373;436477.415312;2955280.28713;826748.969529;2551211.18493
878232.798322;1350821.60012;2552335.71789;1280623.75666;460720.055456;3119425.02557;872668.538759;2692913.01195
926125.669071;1424486.08707;2691523.93808;1350460.11218;485844.150756;3289538.01768;920257.72981;2839767.07509
975728.820889;1500781.17385;2835682.64708;1422790.36282;511865.441482;3465725.83941;969546.357359;2991865.37854
1027072.25871;1579753.01133;2984899.04645;1497658.26112;538799.667904;3648095.06672;1020564.23608;3149299.92654
1080185.98746;1661447.75038;3139260.33773;1575107.55964;566662.570293;3836752.27557;1073341.18065;3312162.72329
1135100.01207;1745911.54188;3298853.7225;1655182.01092;595469.888919;4031804.04192;1127907.00575;3480545.77302
1191844.33747;1833190.53671;3463766.40231;1737925.36751;625237.364054;4233356.94173;1184291.52604;3654541.07994
1250448.9686;1923330.88573;3634085.57872;1823381.38195;655980.735968;4441517.55095;1242524.55621;3834240.64826
1310943.91038;2016378.73983;3809898.45328;1911593.80678;687715.744932;4656392.44555;1302635.91093;4019736.48221
1373359.16775;2112380.24987;3991292.22755;2002606.39456;720458.131215;4878088.20147;1364655.40488;4211120.58599
1437724.74563;2211381.56673;4178354.1031;2096462.89784;754223.635089;5106711.39469;1428612.85272;4408484.96383
1504070.64897;2313428.84128;4371171.28147;2193207.06914;789027.996825;5342368.60115;1494538.06915;4611921.61994
1572426.88268;2418568.2244;4569830.96424;2292882.66103;824886.956693;5585166.39682;1562460.86882;4821522.55854
1642823.4517;2526845.86696;4774420.35294;2395533.42605;861816.254963;5835211.35765;1632411.06642;5037379.78384
1715290.36097;2638307.91984;4985026.64915;2501203.11675;899831.631907;6092610.05961;1704418.47663;5259585.30006
1789857.6154;2753000.53391;5201737.05443;2609935.48566;938948.827795;6357469.07865;1778512.91411;5488231.11141
1866555.21994;2870969.86004;5424638.77032;2721774.28534;979183.582897;6629894.99072;1854724.19355;5723409.22212
1945413.17952;2992262.04912;5653818.99839;2836763.26833;1020551.63748;6909994.3718;1933082.12961;5965211.63639
2026461.49906;3116923.252;5889364.94019;2954946.18718;1063068.73183;7197873.79783;2013616.53698;6213730.35845
2109730.18349;3244999.61957;6131363.79729;3076366.79443;1106750.6062;7493639.84477;2096357.23033;6469057.39252
2195249.23776;3376537.30271;6379902.77124;3201068.84264;1151613.00086;7797399.08859;2181334.02433;6731284.74279
2283048.66678;3511582.45228;6635069.0636;3329096.08434;1197671.6561;8109258.10524;2268576.73367;7000504.4135
