8
248
1;94;94;94;94;94;94;94
2;86;94;94;94;94;94;94
3;94;86;94;94;94;94;94
4;86;94;86;94;94;94;94
5;86;86;94;86;94;94;94
6;86;86;86;94;86;94;94
7;94;86;86;86;94;86;94
8;86;94;86;86;86;94;86
9;80;86;94;86;86;86;94
10;86;80;86;94;86;86;86
11;80;86;80;86;94;86;86
12;80;80;86;80;86;94;86
13;80;80;80;86;80;86;94
14;86;80;80;80;86;80;86
15;94;86;80;80;80;86;80
16;86;94;86;80;80;80;86
17;86;86;94;86;80;80;80
18;94;86;86;94;86;80;80
19;86;94;86;86;94;86;80
20;80;86;94;86;86;94;86
21;80;80;86;94;86;86;94
22;72;80;80;86;94;86;86
23;80;72;80;80;86;94;86
24;72;80;72;80;80;86;94
25;80;72;80;72;80;80;86
26;80;80;72;80;72;80;80
27;80;80;80;72;80;72;80
28;64;80;80;80;72;80;72
29;72;64;80;80;80;72;80
30;80;72;64;80;80;80;72
31;80;80;72;64;80;80;80
32;72;80;80;72;64;80;80
33;80;72;80;80;72;64;80
34;94;80;72;80;80;72;64
35;80;94;80;72;80;80;72
36;100;80;94;80;72;80;80
37;86;100;80;94;80;72;80
38;94;86;100;80;94;80;72
39;100;94;86;100;80;94;80
40;100;100;94;86;100;80;94
41;94;100;100;94;86;100;80
42;94;94;100;100;94;86;100
43;94;94;94;100;100;94;86
44;94;94;94;94;100;100;94
45;94;94;94;94;94;100;100
46;94;94;94;94;94;94;100
47;86;94;94;94;94;94;94
48;100;86;94;94;94;94;94
49;100;100;86;94;94;94;94
50;100;100;100;86;94;94;94
51;80;100;100;100;86;94;94
52;86;80;100;100;100;86;94
53;86;86;80;100;100;100;86
54;94;86;86;80;100;100;100
55;94;94;86;86;80;100;100
56;100;94;94;86;86;80;100
57;94;100;94;94;86;86;80
58;94;94;100;94;94;86;86
59;94;94;94;100;94;94;86
60;100;94;94;94;100;94;94
61;108;100;94;94;94;100;94
62;108;108;100;94;94;94;100
63;130;108;108;100;94;94;94
64;130;130;108;108;100;94;94
65;116;130;130;108;108;100;94
66;122;116;130;130;108;108;100
67;116;122;116;130;130;108;108
68;116;116;122;116;130;130;108
69;116;116;116;122;116;130;130
70;116;116;116;116;122;116;130
71;100;116;116;116;116;122;116
72;130;100;116;116;116;116;122
73;122;130;100;116;116;116;116
74;122;122;130;100;116;116;116
75;122;122;122;130;100;116;116
76;108;122;122;122;130;100;116
77;122;108;122;122;122;130;100
78;116;122;108;122;122;122;130
79;116;116;122;108;122;122;122
80;108;116;116;122;108;122;122
81;122;108;116;116;122;108;122
82;122;122;108;116;116;122;108
83;136;122;122;108;116;116;122
84;136;136;122;122;108;116;116
85;136;136;136;122;122;108;116
86;136;136;136;136;122;122;108
87;136;136;136;136;136;122;122
88;144;136;136;136;136;136;122
89;130;144;136;136;136;136;136
90;130;130;144;136;136;136;136
91;122;130;130;144;136;136;136
92;136;122;130;130;144;136;136
93;130;136;122;130;130;144;136
94;130;130;136;122;130;130;144
95;136;130;130;136;122;130;130
96;130;136;130;130;136;122;130
97;130;130;136;130;130;136;122
98;144;130;130;136;130;130;136
99;144;144;130;130;136;130;130
100;136;144;144;130;130;136;130
101;130;136;144;144;130;130;136
102;130;130;136;144;144;130;130
103;130;130;130;136;144;144;130
104;130;130;130;130;136;144;144
105;122;130;130;130;130;136;144
106;122;122;130;130;130;130;136
107;136;122;122;130;130;130;130
108;144;136;122;122;130;130;130
109;130;144;136;122;122;130;130
110;144;130;144;136;122;122;130
111;144;144;130;144;136;122;122
112;136;144;144;130;144;136;122
113;144;136;144;144;130;144;136
114;130;144;136;144;144;130;144
115;130;130;144;136;144;144;130
116;130;130;130;144;136;144;144
117;130;130;130;130;144;136;144
118;144;130;130;130;130;144;136
119;122;144;130;130;130;130;144
120;116;122;144;130;130;130;130
121;108;116;122;144;130;130;130
122;108;108;116;122;144;130;130
123;116;108;108;116;122;144;130
124;116;116;108;108;116;122;144
125;108;116;116;108;108;116;122
126;122;108;116;116;108;108;116
127;108;122;108;116;116;108;108
128;108;108;122;108;116;116;108
129;116;108;108;122;108;116;116
130;116;116;108;108;122;108;116
131;108;116;116;108;108;122;108
132;100;108;116;116;108;108;122
133;100;100;108;116;116;108;108
134;100;100;100;108;116;116;108
135;108;100;100;100;108;116;116
136;100;108;100;100;100;108;116
137;108;100;108;100;100;100;108
138;100;108;100;108;100;100;100
139;100;100;108;100;108;100;100
140;100;100;100;108;100;108;100
141;100;100;100;100;108;100;108
142;100;100;100;100;100;108;100
143;100;100;100;100;100;100;108
144;94;100;100;100;100;100;100
145;94;94;100;100;100;100;100
146;94;94;94;100;100;100;100
147;100;94;94;94;100;100;100
148;94;100;94;94;94;100;100
149;100;94;100;94;94;94;100
150;94;100;94;100;94;94;94
151;94;94;100;94;100;94;94
152;100;94;94;100;94;100;94
153;100;100;94;94;100;94;100
154;94;100;100;94;94;100;94
155;94;94;100;100;94;94;100
156;94;94;94;100;100;94;94
157;94;94;94;94;100;100;94
158;94;94;94;94;94;100;100
159;108;94;94;94;94;94;100
160;108;108;94;94;94;94;94
161;108;108;108;94;94;94;94
162;116;108;108;108;94;94;94
163;100;116;108;108;108;94;94
164;100;100;116;108;108;108;94
165;108;100;100;116;108;108;108
166;100;108;100;100;116;108;108
167;100;100;108;100;100;116;108
168;94;100;100;108;100;100;116
169;94;94;100;100;108;100;100
170;94;94;94;100;100;108;100
171;94;94;94;94;100;100;108
172;100;94;94;94;94;100;100
173;108;100;94;94;94;94;100
174;94;108;100;94;94;94;94
175;100;94;108;100;94;94;94
176;100;100;94;108;100;94;94
177;100;100;100;94;108;100;94
178;94;100;100;100;94;108;100
179;94;94;100;100;100;94;108
180;94;94;94;100;100;100;94
181;100;94;94;94;100;100;100
182;94;100;94;94;94;100;100
183;94;94;100;94;94;94;100
184;108;94;94;100;94;94;94
185;94;108;94;94;100;94;94
186;100;94;108;94;94;100;94
187;94;100;94;108;94;94;100
188;100;94;100;94;108;94;94
189;94;100;94;100;94;108;94
190;100;94;100;94;100;94;108
191;94;100;94;100;94;100;94
192;94;94;100;94;100;94;100
193;100;94;94;100;94;100;94
194;86;100;94;94;100;94;100
195;108;86;100;94;94;100;94
196;108;108;86;100;94;94;100
197;94;108;108;86;100;94;94
198;94;94;108;108;86;100;94
199;108;94;94;108;108;86;100
200;94;108;94;94;108;108;86
201;94;94;108;94;94;108;108
202;100;94;94;108;94;94;108
203;94;100;94;94;108;94;94
204;100;94;100;94;94;108;94
205;94;100;94;100;94;94;108
206;94;94;100;94;100;94;94
207;100;94;94;100;94;100;94
208;94;100;94;94;100;94;100
209;100;94;100;94;94;100;94
210;86;100;94;100;94;94;100
211;94;86;100;94;100;94;94
212;116;94;86;100;94;100;94
213;116;116;94;86;100;94;100
214;108;116;116;94;86;100;94
215;100;108;116;116;94;86;100
216;94;100;108;116;116;94;86
217;94;94;100;108;116;116;94
218;94;94;94;100;108;116;116
219;100;94;94;94;100;108;116
220;100;100;94;94;94;100;108
221;100;100;100;94;94;94;100
222;80;100;100;100;94;94;94
223;72;80;100;100;100;94;94
224;80;72;80;100;100;100;94
225;80;80;72;80;100;100;100
226;80;80;80;72;80;100;100
227;80;80;80;80;72;80;100
228;80;80;80;80;80;72;80
229;72;80;80;80;80;80;72
230;86;72;80;80;80;80;80
231;72;86;72;80;80;80;80
232;72;72;86;72;80;80;80
233;64;72;72;86;72;80;80
234;72;64;72;72;86;72;80
235;64;72;64;72;72;86;72
236;72;64;72;64;72;72;86
237;72;72;64;72;64;72;72
238;72;72;72;64;72;64;72
239;72;72;72;72;64;72;64
240;72;72;72;72;72;64;72
241;72;72;72;72;72;72;64
242;64;72;72;72;72;72;72
243;72;64;72;72;72;72;72
244;80;72;64;72;72;72;72
245;72;80;72;64;72;72;72
246;80;72;80;72;64;72;72
247;72;80;72;80;72;64;72
248;80;72;80;72;80;72;64
249;80;80;72;80;72;80;72
250;72;80;80;72;80;72;80
251;72;72;80;80;72;80;72
252;72;72;72;80;80;72;80
253;86;72;72;72;80;80;72
254;80;86;72;72;72;80;80
255;86;80;86;72;72;72;80
256;80;86;80;86;72;72;72
257;72;80;86;80;86;72;72
258;72;72;80;86;80;86;72
259;72;72;72;80;86;80;86
260;72;72;72;72;80;86;80
261;80;72;72;72;72;80;86
