5
80
1;1.84147098481;1.84147098481;1.84147098481;1.84147098481;1.84147098481
2;2.3235109892;1.84147098481;1.84147098481;1.84147098481;1.84147098481
3;1.87317081563;2.3235109892;1.84147098481;1.84147098481;1.84147098481
4;1.24319750469;1.87317081563;2.3235109892;1.84147098481;1.84147098481
5;1.27714370284;1.24319750469;1.87317081563;2.3235109892;1.84147098481
6;2.17007424458;1.27714370284;1.24319750469;1.87317081563;2.3235109892
7;3.30273790978;2.17007424458;1.27714370284;1.24319750469;1.87317081563
8;3.81778537137;3.30273790978;2.17007424458;1.27714370284;1.24319750469
9;3.41211848524;3.81778537137;3.30273790978;2.17007424458;1.27714370284
10;2.61825654928;3.41211848524;3.81778537137;3.30273790978;2.17007424458
11;2.3166345838;2.61825654928;3.41211848524;3.81778537137;3.30273790978
12;2.92752869714;2.3166345838;2.61825654928;3.41211848524;3.81778537137
13;4.02571831229;2.92752869714;2.3166345838;2.61825654928;3.41211848524
14;4.73226474247;4.02571831229;2.92752869714;2.3166345838;2.61825654928
15;4.52327118636;4.73226474247;4.02571831229;2.92752869714;2.3166345838
16;3.71209668333;4.52327118636;4.73226474247;4.02571831229;2.92752869714
17;3.16170813374;3.71209668333;4.52327118636;4.73226474247;4.02571831229
18;3.49165344035;3.16170813374;3.71209668333;4.52327118636;4.73226474247
19;4.5087761532;3.49165344035;3.16170813374;3.71209668333;4.52327118636
20;5.38508120573;4.5087761532;3.49165344035;3.16170813374;3.71209668333
21;1.71828182846;5.38508120573;4.5087761532;3.49165344035;3.16170813374
22;1.30406826609;1.71828182846;5.38508120573;4.5087761532;3.49165344035
23;0.98623102089;1.30406826609;1.71828182846;5.38508120573;4.5087761532
24;0.718281828459;0.98623102089;1.30406826609;1.71828182846;5.38508120573
25;0.482213850959;0.718281828459;0.98623102089;1.30406826609;1.71828182846
26;0.268792085676;0.482213850959;0.718281828459;0.98623102089;1.30406826609
27;0.0725305173945;0.268792085676;0.482213850959;0.718281828459;0.98623102089
28;-0.110145296287;0.0725305173945;0.268792085676;0.482213850959;0.718281828459
29;-0.281718171541;-0.110145296287;0.0725305173945;0.268792085676;0.482213850959
30;-0.443995831709;-0.281718171541;-0.110145296287;0.0725305173945;0.268792085676
31;-0.598342961896;-0.443995831709;-0.281718171541;-0.110145296287;0.0725305173945
32;-0.745819786679;-0.598342961896;-0.443995831709;-0.281718171541;-0.110145296287
33;-0.887269447005;-0.745819786679;-0.598342961896;-0.443995831709;-0.281718171541
34;-1.02337555831;-0.887269447005;-0.745819786679;-0.598342961896;-0.443995831709
35;-1.15470151775;-1.02337555831;-0.887269447005;-0.745819786679;-0.598342961896
36;-1.28171817154;-1.15470151775;-1.02337555831;-0.887269447005;-0.745819786679
37;-1.40482379716;-1.28171817154;-1.15470151775;-1.02337555831;-0.887269447005
38;-1.52435885866;-1.40482379716;-1.28171817154;-1.15470151775;-1.02337555831
39;-1.64061711508;-1.52435885866;-1.40482379716;-1.28171817154;-1.15470151775
40;-1.75385412654;-1.64061711508;-1.52435885866;-1.40482379716;-1.28171817154
41;-6.56174690624;-1.75385412654;-1.64061711508;-1.52435885866;-1.40482379716
42;-7.39726224632;-6.56174690624;-1.75385412654;-1.64061711508;-1.52435885866
43;-7.38921326693;-7.39726224632;-6.56174690624;-1.75385412654;-1.64061711508
44;-6.61554765561;-7.38921326693;-7.39726224632;-6.56174690624;-1.75385412654
45;-5.85730040797;-6.61554765561;-7.38921326693;-7.39726224632;-6.56174690624
46;-5.88054163548;-5.85730040797;-6.61554765561;-7.38921326693;-7.39726224632
47;-6.73208147766;-5.88054163548;-5.85730040797;-6.61554765561;-7.38921326693
48;-7.6964578916;-6.73208147766;-5.88054163548;-5.85730040797;-6.61554765561
49;-7.95375265276;-7.6964578916;-6.73208147766;-5.88054163548;-5.85730040797
50;-7.33344266557;-7.95375265276;-7.6964578916;-6.73208147766;-5.88054163548
51;-6.4711992527;-7.33344266557;-7.95375265276;-7.6964578916;-6.73208147766
52;-6.22447495889;-6.4711992527;-7.33344266557;-7.95375265276;-7.6964578916
53;-6.8841847391;-6.22447495889;-6.4711992527;-7.33344266557;-7.95375265276
54;-7.9072582772;-6.8841847391;-6.22447495889;-6.4711992527;-7.33344266557
55;-8.41595366045;-7.9072582772;-6.8841847391;-6.22447495889;-6.4711992527
56;-8.00486577563;-8.41595366045;-7.9072582772;-6.8841847391;-6.22447495889
